"COUNTY","DENSITY","POP","NAME","STATE","state","county",
"019","317.30135426","118302","Clark County, Indiana","18","18","019",
"041","107.44071773","23102","Fayette County, Indiana","18","18","041",
"021","73.335620447","26225","Clay County, Indiana","18","18","021",
"063","418.56402865","170311","Hendricks County, Indiana","18","18","063",
"037","100.02217785","42736","Dubois County, Indiana","18","18","037",
"047","59.19997401","22758","Franklin County, Indiana","18","18","047",
"053","158.82833351","65769","Grant County, Indiana","18","18","053",
"059","255.48719537","78168","Hancock County, Indiana","18","18","059",
"071","86.731831454","44231","Jackson County, Indiana","18","18","071",
"067","281.64884456","82544","Howard County, Indiana","18","18","067",
"115","68.195205289","5875","Ohio County, Indiana","18","18","115",
"119","53.98189615","20799","Owen County, Indiana","18","18","119",
"121","38.084544724","16937","Parke County, Indiana","18","18","121",
"135","54.522839314","24665","Randolph County, Indiana","18","18","135",
"183","101.20933212","33964","Whitley County, Indiana","18","18","183",
"007","21.524663329","8748","Benton County, Indiana","18","18","007",
"013","48.373734188","15092","Brown County, Indiana","18","18","013",
"023","79.984257434","32399","Clinton County, Indiana","18","18","023",
"133","78.195799548","37576","Putnam County, Indiana","18","18","133",
"161","43.761969841","7054","Union County, Indiana","18","18","161",
"175","54.577519984","28036","Washington County, Indiana","18","18","175",
"027","77.650982373","33351","Daviess County, Indiana","18","18","027",
"029","162.11122311","49458","Dearborn County, Indiana","18","18","029",
"065","122.4151072","47972","Henry County, Indiana","18","18","065",
"083","70.915811337","36594","Knox County, Indiana","18","18","083",
"093","101.00659482","45370","Lawrence County, Indiana","18","18","093",
"095","286.70778078","129569","Madison County, Indiana","18","18","095",
"123","50.214788474","19169","Perry County, Indiana","18","18","123",
"125","37.059264584","12389","Pike County, Indiana","18","18","125",
"131","28.484470155","12353","Pulaski County, Indiana","18","18","131",
"129","62.112735767","25427","Posey County, Indiana","18","18","129",
"151","112.03546637","34594","Steuben County, Indiana","18","18","151",
"171","22.663054412","8265","Warren County, Indiana","18","18","171",
"165","60.335370079","15498","Vermillion County, Indiana","18","18","165",
"179","76.873101102","28296","Wells County, Indiana","18","18","179",
"003","577.03834878","379299","Allen County, Indiana","18","18","003",
"031","71.286353726","26559","Decatur County, Indiana","18","18","031",
"035","291.08588966","114135","Delaware County, Indiana","18","18","035",
"043","530.67969719","78522","Floyd County, Indiana","18","18","043",
"077","89.585351019","32308","Jefferson County, Indiana","18","18","077",
"079","73.646318083","27735","Jennings County, Indiana","18","18","079",
"081","493.58716198","158167","Johnson County, Indiana","18","18","081",
"103","95.002636908","35516","Miami County, Indiana","18","18","103",
"109","174.54683103","70489","Morgan County, Indiana","18","18","109",
"051","69.055160301","33659","Gibson County, Indiana","18","18","051",
"111","34.807309838","13984","Newton County, Indiana","18","18","111",
"117","49.31496019","19646","Orange County, Indiana","18","18","117",
"141","593.64377524","271826","St. Joseph County, Indiana","18","18","141",
"085","149.51197031","79456","Kosciusko County, Indiana","18","18","085",
"099","104.2739732","46258","Marshall County, Indiana","18","18","099",
"155","48.720392551","10751","Switzerland County, Indiana","18","18","155",
"163","776.50862047","181451","Vanderburgh County, Indiana","18","18","163",
"009","71.225374545","11758","Blackford County, Indiana","18","18","009",
"015","54.421434495","20257","Carroll County, Indiana","18","18","015",
"143","125.38268259","23873","Scott County, Indiana","18","18","143",
"105","376.23008348","148431","Monroe County, Indiana","18","18","105",
"045","41.312454839","16346","Fountain County, Indiana","18","18","045",
"039","445.49761916","206341","Elkhart County, Indiana","18","18","039",
"149","74.382759895","22995","Starke County, Indiana","18","18","149",
"025","34.609095333","10577","Crawford County, Indiana","18","18","025",
"017","91.443726156","37689","Cass County, Indiana","18","18","017",
"055","58.845938331","31922","Greene County, Indiana","18","18","055",
"097","2432.3168245","964582","Marion County, Indiana","18","18","097",
"177","163.99070715","65884","Wayne County, Indiana","18","18","177",
"011","35.811923904","25645","Benton County, Iowa","19","19","011",
"023","24.888899587","14439","Butler County, Iowa","19","19","023",
"061","159.97222714","97311","Dubuque County, Iowa","19","19","061",
"071","13.615908945","6960","Fremont County, Iowa","19","19","071",
"079","25.614067098","14773","Hamilton County, Iowa","19","19","079",
"151","11.466615017","6619","Pocahontas County, Iowa","19","19","151",
"173","11.50776661","6121","Taylor County, Iowa","19","19","173",
"175","28.894466354","12241","Union County, Iowa","19","19","175",
"177","14.529470133","7044","Van Buren County, Iowa","19","19","177",
"195","18.44680705","7381","Worth County, Iowa","19","19","195",
"159","9.1391632427","4894","Ringgold County, Iowa","19","19","159",
"003","8.5066598383","3602","Adams County, Iowa","19","19","003",
"001","12.563443789","7152","Adair County, Iowa","19","19","001",
"009","12.407403201","5496","Audubon County, Iowa","19","19","009",
"037","23.661385458","11933","Chickasaw County, Iowa","19","19","037",
"039","21.789724194","9395","Clarke County, Iowa","19","19","039",
"051","17.92156117","9000","Davis County, Iowa","19","19","051",
"059","45.353724812","17258","Dickinson County, Iowa","19","19","059",
"093","15.897745198","6860","Ida County, Iowa","19","19","093",
"103","246.56142631","151140","Johnson County, Iowa","19","19","103",
"107","17.690496463","10246","Keokuk County, Iowa","19","19","107",
"135","17.769668271","7707","Monroe County, Iowa","19","19","135",
"171","23.375501733","16854","Tama County, Iowa","19","19","171",
"179","80.97727352","34969","Wapello County, Iowa","19","19","179",
"167","45.389191751","34855","Sioux County, Iowa","19","19","167",
"069","17.303228857","10070","Franklin County, Iowa","19","19","069",
"025","16.965983886","9668","Calhoun County, Iowa","19","19","025",
"027","35.412167908","20165","Carroll County, Iowa","19","19","027",
"031","32.145354397","18627","Cedar County, Iowa","19","19","031",
"033","74.696474422","42450","Cerro Gordo County, Iowa","19","19","033",
"067","31.24645399","15642","Floyd County, Iowa","19","19","067",
"073","15.603445723","8888","Greene County, Iowa","19","19","073",
"083","29.590225761","16846","Hardin County, Iowa","19","19","083",
"115","27.46584375","11035","Louisa County, Iowa","19","19","115",
"117","19.971974117","8600","Lucas County, Iowa","19","19","117",
"119","20.003394347","11755","Lyon County, Iowa","19","19","119",
"189","25.853388122","10354","Winnebago County, Iowa","19","19","189",
"147","15.759124018","8886","Palo Alto County, Iowa","19","19","147",
"165","19.387960371","11454","Shelby County, Iowa","19","19","165",
"007","24.987359546","12426","Appanoose County, Iowa","19","19","007",
"087","45.946536575","19954","Henry County, Iowa","19","19","087",
"095","27.59631515","16184","Iowa County, Iowa","19","19","095",
"099","50.909554584","37185","Jasper County, Iowa","19","19","099",
"145","28.240359593","15107","Page County, Iowa","19","19","145",
"191","28.979356885","19991","Winneshiek County, Iowa","19","19","191",
"157","31.634899565","18504","Poweshiek County, Iowa","19","19","157",
"155","98.058840781","93206","Pottawattamie County, Iowa","19","19","155",
"127","68.766444364","39369","Marshall County, Iowa","19","19","127",
"043","22.542176089","17549","Clayton County, Iowa","19","19","043",
"015","45.89908405","26234","Boone County, Iowa","19","19","015",
"017","57.550411298","25062","Bremer County, Iowa","19","19","017",
"021","34.12772577","19620","Buena Vista County, Iowa","19","19","021",
"089","19.351436002","9158","Howard County, Iowa","19","19","089",
"063","23.259009204","9208","Emmet County, Iowa","19","19","063",
"077","18.09792974","10689","Guthrie County, Iowa","19","19","077",
"081","18.616312523","10630","Hancock County, Iowa","19","19","081",
"091","22.004248277","9558","Humboldt County, Iowa","19","19","091",
"121","29.122675181","16338","Madison County, Iowa","19","19","121",
"125","59.970497482","33253","Marion County, Iowa","19","19","125",
"183","38.615577756","21965","Washington County, Iowa","19","19","183",
"197","21.643119997","12562","Wright County, Iowa","19","19","197",
"029","22.748443331","12836","Cass County, Iowa","19","19","029",
"035","19.474556508","11235","Cherokee County, Iowa","19","19","035",
"047","23.551164344","16820","Crawford County, Iowa","19","19","047",
"057","93.641698544","38967","Des Moines County, Iowa","19","19","057",
"065","26.887237429","19650","Fayette County, Iowa","19","19","065",
"085","20.160928433","14049","Harrison County, Iowa","19","19","085",
"109","15.228258331","14813","Kossuth County, Iowa","19","19","109",
"129","34.540247291","15109","Mills County, Iowa","19","19","129",
"133","12.412258759","8615","Monona County, Iowa","19","19","133",
"139","97.529987564","42664","Muscatine County, Iowa","19","19","139",
"143","14.94406449","5958","Osceola County, Iowa","19","19","143",
"153","856.60533826","490161","Polk County, Iowa","19","19","153",
"187","50.165658876","35904","Webster County, Iowa","19","19","187",
"169","169.62374182","97117","Story County, Iowa","19","19","169",
"193","118.12055755","103107","Woodbury County, Iowa","19","19","193",
"013","231.94683615","131228","Black Hawk County, Iowa","19","19","013",
"075","24.373585812","12232","Grundy County, Iowa","19","19","075",
"097","30.562376885","19439","Jackson County, Iowa","19","19","097",
"105","35.928316003","20681","Jones County, Iowa","19","19","105",
"111","65.031385435","33657","Lee County, Iowa","19","19","111",
"131","22.565025864","10586","Mitchell County, Iowa","19","19","131",
"137","23.383809178","9917","Montgomery County, Iowa","19","19","137",
"181","90.316926025","51466","Warren County, Iowa","19","19","181",
"161","16.905438797","9721","Sac County, Iowa","19","19","161",
"123","38.704844554","22095","Mahaska County, Iowa","19","19","123",
"149","29.179614225","25177","Plymouth County, Iowa","19","19","149",
"019","37.078870166","21175","Buchanan County, Iowa","19","19","019",
"041","28.235064712","16016","Clay County, Iowa","19","19","041",
"045","66.812594993","46429","Clinton County, Iowa","19","19","045",
"053","14.79652284","7870","Decatur County, Iowa","19","19","053",
"055","29.447001038","17011","Delaware County, Iowa","19","19","055",
"101","42.006949047","18295","Jefferson County, Iowa","19","19","101",
"185","12.257122236","6441","Wayne County, Iowa","19","19","185",
"005","21.417938912","13687","Allamakee County, Iowa","19","19","005",
"113","316.15240015","226706","Linn County, Iowa","19","19","113",
"163","377.53372127","172943","Scott County, Iowa","19","19","163",
"049","158.84728471","93453","Dallas County, Iowa","19","19","049",
"141","24.000272691","13753","O'Brien County, Iowa","19","19","141",
"181","5.6028797971","5917","Sherman County, Kansas","20","20","181",
"187","2.9484739467","2006","Stanton County, Kansas","20","20","187",
"193","7.236529009","7777","Thomas County, Kansas","20","20","193",
"119","4.1233733037","4033","Meade County, Kansas","20","20","119",
"125","49.455110534","31829","Montgomery County, Kansas","20","20","125",
